Epochs,PDE Loss,Boundary Conditions Loss
426,0.003933746367692947,0.06395458430051804
427,0.004025507252663374,0.06688818335533142
428,0.003672567894682288,0.06267070770263672
429,0.003979523200541735,0.06352771073579788
430,0.004094353877007961,0.05974167585372925
431,0.004008339252322912,0.06552967429161072
432,0.00342421792447567,0.06818867474794388
433,0.004134018439799547,0.06219721585512161
434,0.004170113708823919,0.06059899181127548
435,0.004194721579551697,0.06327608972787857
436,0.00394014036282897,0.0688711553812027
437,0.0037860425654798746,0.06229519098997116
438,0.004428159911185503,0.05648881569504738
439,0.0046285358257591724,0.05913162603974342
440,0.003904595272615552,0.0630536898970604
441,0.0038759643211960793,0.06098032370209694
442,0.004814209416508675,0.06148194149136543
443,0.004769043065607548,0.058666542172431946
444,0.004374382086098194,0.06250863522291183
445,0.004192152060568333,0.056663837283849716
446,0.004652455914765596,0.05875086411833763
447,0.004370838403701782,0.06757146865129471
448,0.0040647112764418125,0.06391975283622742
449,0.00426710769534111,0.055974602699279785
450,0.0051221949979662895,0.06497853994369507
451,0.004008631221950054,0.06193900853395462
452,0.004052164498716593,0.06398764252662659
453,0.0045587169006466866,0.06105661392211914
454,0.004648814909160137,0.07126408815383911
455,0.004084997810423374,0.05946978181600571
456,0.0039440845139324665,0.0616600327193737
457,0.004515372682362795,0.05617999657988548
458,0.004742625635117292,0.05665449798107147
459,0.004409089684486389,0.05731178820133209
460,0.0040357112884521484,0.05819801241159439
461,0.004979783669114113,0.05736615136265755
462,0.004744987469166517,0.06036023795604706
463,0.004305487032979727,0.06112801283597946
464,0.004511084873229265,0.059439364820718765
465,0.004842652939260006,0.06237735599279404
466,0.004474861081689596,0.05695073679089546
467,0.004257426597177982,0.058893218636512756
468,0.004592731595039368,0.05676539987325668
469,0.004782866686582565,0.05972973257303238
470,0.004393926355987787,0.05857618898153305
471,0.004451142158359289,0.053274352103471756
472,0.004649458918720484,0.05567809194326401
473,0.0048406729474663734,0.05968927592039108
474,0.004252055659890175,0.057003237307071686
475,0.00465242238715291,0.05809943005442619
476,0.0047895838506519794,0.06034194678068161
477,0.004751174245029688,0.052131928503513336
478,0.004270628560334444,0.057668257504701614
479,0.004714475944638252,0.057247061282396317
480,0.004890640266239643,0.05797230824828148
481,0.004802668001502752,0.061578962951898575
482,0.004252023529261351,0.05621417984366417
483,0.004641789477318525,0.05794231593608856
484,0.004579593427479267,0.05764750763773918
485,0.004249455872923136,0.05857599154114723
486,0.004289777018129826,0.056815117597579956
487,0.004720921628177166,0.05932236090302467
488,0.0046304818242788315,0.05743812024593353
489,0.004482247866690159,0.059134770184755325
490,0.004131087101995945,0.05997253581881523
491,0.004805116448551416,0.06017367169260979
492,0.004800804890692234,0.05689356476068497
493,0.004584175534546375,0.060348786413669586
494,0.004507353529334068,0.058045029640197754
495,0.004652357194572687,0.05685002729296684
496,0.005131666082888842,0.05534246191382408
497,0.004827513359487057,0.05654636397957802
498,0.0043375990353524685,0.05718262866139412
499,0.004259604495018721,0.057690300047397614
500,0.004386468790471554,0.05897466465830803
501,0.004571364726871252,0.053293172270059586
502,0.004830406047403812,0.055872589349746704
503,0.004279343876987696,0.05298684909939766
504,0.004339162260293961,0.056807052344083786
505,0.004277690779417753,0.054190944880247116
506,0.0048381793312728405,0.05646061897277832
507,0.004673234187066555,0.056945398449897766
508,0.004426575265824795,0.05792393535375595
509,0.004113027825951576,0.05659816786646843
510,0.004458785988390446,0.0568174347281456
511,0.0044441139325499535,0.054277289658784866
512,0.004765232093632221,0.05935181677341461
513,0.00446674507111311,0.05387334153056145
514,0.0043380483984947205,0.05404346436262131
515,0.004299622494727373,0.057827483862638474
516,0.004610768985003233,0.057265982031822205
517,0.004360782913863659,0.057590778917074203
518,0.004323684144765139,0.053052596747875214
519,0.0044083986431360245,0.05744648724794388
520,0.0043437546119093895,0.05017209053039551
521,0.004234368447214365,0.05885607376694679
522,0.004223989322781563,0.04860537871718407
523,0.004404314327985048,0.05650835856795311
524,0.004609072580933571,0.05410649999976158
525,0.004401711747050285,0.05506836622953415
526,0.004080065991729498,0.05655377730727196
527,0.00399041036143899,0.05280338600277901
528,0.004443423822522163,0.05449293926358223
529,0.004508737474679947,0.06000382453203201
530,0.0042649852111935616,0.055400509387254715
531,0.0040197004564106464,0.0591287724673748
532,0.004280500113964081,0.05540129169821739
533,0.004334969446063042,0.056818388402462006
534,0.003987434320151806,0.05400194972753525
535,0.004256921354681253,0.05701245367527008
536,0.004300578963011503,0.05135185271501541
537,0.004267515614628792,0.05605108290910721
538,0.003957223147153854,0.05627341568470001
539,0.004092327319085598,0.05686694383621216
540,0.004254763945937157,0.05593319237232208
541,0.004091775976121426,0.05614803731441498
542,0.003975219093263149,0.06132620573043823
543,0.0038068131543695927,0.05712231993675232
544,0.004356933757662773,0.05720997974276543
545,0.004258538130670786,0.05399937555193901
546,0.004302851855754852,0.05514119938015938
547,0.003796183504164219,0.05738154426217079
548,0.0038187550380825996,0.055208418518304825
549,0.00419782055541873,0.05055803433060646
550,0.004514271859079599,0.05530468374490738
551,0.004041365813463926,0.051350001245737076
552,0.004017055965960026,0.057179179042577744
553,0.003991362638771534,0.053576257079839706
554,0.004374959040433168,0.05780327320098877
555,0.004089209716767073,0.05437436327338219
556,0.003915687557309866,0.05344820395112038
557,0.0039287437684834,0.05162779986858368
558,0.0040677073411643505,0.055680301040410995
559,0.004111914895474911,0.056698545813560486
560,0.003995227161794901,0.056511543691158295
561,0.0038496896158903837,0.052378758788108826
562,0.004059799946844578,0.0559232160449028
563,0.004262255504727364,0.05442408472299576
564,0.004199451766908169,0.056247077882289886
565,0.0039192927069962025,0.05095725879073143
566,0.004116854630410671,0.05947884917259216
567,0.0039787981659173965,0.05645192041993141
568,0.003999035805463791,0.05434532091021538
569,0.003953233361244202,0.05492355674505234
570,0.004007518291473389,0.05413440987467766
571,0.004081449471414089,0.05954558774828911
572,0.00351942447014153,0.05756805092096329
573,0.0036701951175928116,0.05025437846779823
574,0.004445770755410194,0.05881308764219284
575,0.0040620677173137665,0.05318054184317589
576,0.0036620597820729017,0.057379771023988724
577,0.003801192855462432,0.05384477600455284
578,0.004038346000015736,0.06097978353500366
579,0.004116217140108347,0.052534569054841995
580,0.004004975315183401,0.05841304734349251
581,0.0038296638522297144,0.05174514278769493
582,0.004067348316311836,0.057357534766197205
583,0.004017871338874102,0.05610978230834007
584,0.003917727153748274,0.056367337703704834
585,0.0036931331269443035,0.052225999534130096
586,0.004034360870718956,0.05461832880973816
587,0.00392328342422843,0.057075850665569305
588,0.003692845581099391,0.05962519720196724
589,0.003923987504094839,0.05288923159241676
590,0.004078614059835672,0.05339398235082626
591,0.0041407635435462,0.055028509348630905
592,0.0037530886474996805,0.054535161703825
593,0.003577357856556773,0.052003372460603714
594,0.003863149555400014,0.06142771616578102
595,0.004078272730112076,0.05652117729187012
596,0.004085169639438391,0.05396215245127678
597,0.003959597088396549,0.053908221423625946
598,0.003973358776420355,0.0530816912651062
599,0.00397014245390892,0.050658244639635086
600,0.004100513178855181,0.05393557250499725
601,0.003968433476984501,0.0574236623942852
602,0.0036429655738174915,0.05417594686150551
603,0.0036565426271408796,0.054648153483867645
604,0.003959577530622482,0.05253264680504799
605,0.003840653458610177,0.052724577486515045
606,0.0041426075622439384,0.05511270463466644
607,0.0037614665925502777,0.053893718868494034
608,0.0036396293435245752,0.05656014755368233
609,0.003640027716755867,0.057625096291303635
610,0.003818552242591977,0.04756711423397064
611,0.003975651692599058,0.053150393068790436
612,0.003686923533678055,0.0598553828895092
613,0.003689596662297845,0.05411394685506821
614,0.0036648421082645655,0.05696053430438042
615,0.004349121358245611,0.05677071586251259
616,0.003953992854803801,0.05500195547938347
617,0.003919060342013836,0.05780424922704697
618,0.0035871793515980244,0.056818634271621704
619,0.003823592560365796,0.0508420355618
620,0.003988851793110371,0.055324580520391464
621,0.004017707891762257,0.05571579188108444
622,0.0037869408261030912,0.05371309444308281
623,0.0036570036318153143,0.05423232540488243
624,0.004072131123393774,0.0541422963142395
625,0.003990672063082457,0.05444001778960228
626,0.0038776129949837923,0.05196409672498703
627,0.003913152031600475,0.05702432617545128
628,0.003724428126588464,0.05329582840204239
629,0.003948505502194166,0.05579550191760063
630,0.003968842327594757,0.05554446950554848
631,0.003878459334373474,0.053060222417116165
632,0.0038153957575559616,0.055047210305929184
633,0.003743930021300912,0.057028647512197495
634,0.0037308589089661837,0.05508651211857796
635,0.0038201715797185898,0.05364545062184334
636,0.0036048260517418385,0.05395549535751343
637,0.003910980653017759,0.05026964843273163
638,0.0037052175030112267,0.05064048245549202
639,0.003713462268933654,0.04984041303396225
640,0.0038187408354133368,0.05496898666024208
641,0.003760828170925379,0.05422249436378479
642,0.003652845276519656,0.05555045232176781
643,0.003813333809375763,0.05596206709742546
644,0.003598996205255389,0.052492402493953705
645,0.003767141606658697,0.0530182383954525
646,0.0038056340999901295,0.053600214421749115
647,0.0039043426513671875,0.052930112928152084
648,0.0037641096860170364,0.05609748512506485
649,0.0037768252659589052,0.054132431745529175
650,0.003554167691618204,0.05528869852423668
651,0.0035006003454327583,0.05186052247881889
652,0.0035397112369537354,0.05301130563020706
653,0.003775996621698141,0.05146169662475586
654,0.0037983544170856476,0.05134299397468567
655,0.003917080350220203,0.05565519258379936
656,0.0037650505546480417,0.048675213009119034
657,0.003902288619428873,0.05428912863135338
658,0.00369085231795907,0.05265697464346886
659,0.003791041672229767,0.06081867963075638
660,0.0035634776577353477,0.05400391295552254
661,0.003553797258064151,0.04892756789922714
662,0.003669039811939001,0.0499110110104084
663,0.003861828241497278,0.05716487020254135
664,0.003639897331595421,0.0487176775932312
665,0.0037864195182919502,0.05364372581243515
666,0.0038136763032525778,0.05084291845560074
667,0.0036324611864984035,0.04957015812397003
668,0.003649334888905287,0.04932289570569992
669,0.0037679432425647974,0.05278116837143898
670,0.0037651173770427704,0.04900186136364937
671,0.0040086740627884865,0.05101969465613365
672,0.004072779323905706,0.05210098624229431
673,0.0037930950056761503,0.053822990506887436
674,0.003575352719053626,0.05997174605727196
675,0.0034641397651284933,0.050993338227272034
676,0.004105493891984224,0.050444915890693665
677,0.003914625849574804,0.0569331981241703
678,0.0037848912179470062,0.055517762899398804
679,0.00364496442489326,0.05201319605112076
680,0.0037357588298618793,0.05159369111061096
